x;y;z
-21,9759748288316;-10,3467320736495;59,1201142650731
-22,4917539891448;-10,2489225665793;59,9709575716455
-23,0030907861197;-10,1395011688615;60,8231638893705
-23,5095814641742;-10,01889553431;61,6768480053552
-24,0108191937683;-9,88755561762055;62,5321301045089
-24,5063939518441;-9,74595360937793;63,3891371311226
-24,9958922416822;-9,59458394637895;64,2480040776197
-25,4788965833757;-9,43396344677363;65,108875097412
-25,9549847897393;-9,26463160075584;65,9719044753493
-26,4237290114359;-9,08715105597049;66,8372574317698
-26,8846945360406;-8,90210833865663;67,705110730044
-27,337458042303;-8,71010626959101;68,5756913807383
-27,7816147886799;-8,51175898941359;69,4492990455474
-28,216700909362;-8,30772681671266;70,3261594844697
-28,6422362975311;-8,09870092451681;71,2065081129652
-29,0577253933807;-7,88540432118728;72,090596101724
-29,4626552775904;-7,66859419391531;72,9786918357905
-29,8564933149874;-7,44906475891396;73,8710819633034
-30,2386843316591;-7,22765069927962;74,7680719254334
-30,6086635400685;-7,0052213390135;75,6700261742439
-30,9658041107723;-6,78271457106187;76,5772496890989
-31,3093934503585;-6,56115884298219;77,4899151640704
-31,6386980699531;-6,34163824299908;78,4082190547953
-31,9529616803857;-6,12529586091663;79,3323846951802
-32,251401750743;-5,91333859061373;80,2626618999502
-32,5332055448603;-5,70704287381617;81,1993248495883
-32,7975258484655;-5,50776132693635;82,1426679042554
-33,0434963250948;-5,31691463825635;83,093078123831
-33,2701103883868;-5,13609205785373;84,0505447910312
-33,4762758079424;-4,96702214839621;85,0147025844858
-33,6609240442439;-4,81148998155511;85,9851886275283
-33,8230162323672;-4,6713306365305;86,9616409648999
-33,9615500381877;-4,54842144629573;87,943696372763
-34,0755677418012;-4,44467255675086;88,9309889939339
-34,1641655167385;-4,36201565879601;89,9231504084871
-34,2264851236157;-4,30240893101969;90,9194326310993
-34,2617700842001;-4,26777984015767;91,9183979171425
-34,2694710663337;-4,2599106976885;92,9184960473966
-34,2492769288716;-4,28038694572118;93,9180554318563
-34,2011415547489;-4,33054568529744;94,9153413018917
-34,1252965052041;-4,41143580118647;95,9086325758858
-34,022245632103;-4,52379614605775;96,8963100740547
-33,8927421670853;-4,66805404380378;97,8769340152488
-33,737906580056;-4,84416501757805;98,8484088140999
-33,5590564650315;-5,05177314850256;99,8092388656998
-33,3576098612363;-5,29030715145294;100,758541861834
-33,1351395882887;-5,55890534556782;101,695454205672
-32,8933392952065;-5,85644209603829;102,619184789483
-32,6339843063575;-6,18156500731874;103,52905201419
-32,3588920660351;-6,5327375183003;104,424502913073
-32,069884613326;-6,90828378676177;105,30512009909
-31,7686401445647;-7,30658616505547;106,170941205914
-31,4565890201352;-7,72624215323582;107,022575729741
-31,1350668966555;-8,16588038714308;107,860660132339
-30,8053299263907;-8,62414870162047;108,685804385553
-30,4685583570203;-9,09971641902129;109,498581114482
-30,1258606198693;-9,59127529888179;110,299517476992
-29,7782775217462;-10,0975397079453;111,089089507439
-29,4267790327791;-10,6172572380282;111,867734484961
-29,0721131625241;-11,1494433289126;112,636179747792
-28,714904963946;-11,6932521976938;113,395210170753
-28,355735595402;-12,2478657244423;114,145509678916
-27,9951295320945;-12,8125168934447;114,887706208412
-27,6335615541215;-13,3864833944239;115,622371495154
-27,2714626486683;-13,9690821767387;116,35002220998
-26,9092250049646;-14,5596648341999;117,071121951602
-26,5472016462362;-15,1576213671435;117,786092833594
-26,185656859866;-15,7624669232311;118,495422074258
-25,8248196976369;-16,3737592044499;119,199564221063
-25,4648979213456;-16,9910773940709;119,898923296245
-25,1060747688215;-17,614029408713;120,593867763905
-24,7485118956004;-18,242248718366;121,284732469533
-24,3923518997547;-18,8753916099434;121,971820677293
-24,0377204806893;-19,513134858892;122,655406165342
